"Partition" "Activity_Names" "Subject" "Measurement_Type" "Measurement_Value"
"8208" "train" "WALKING_UPSTAIRS" 5 "tBodyGyroJerk_average_std_X" -0.305245202489362
"8209" "train" "WALKING_UPSTAIRS" 6 "tBodyGyroJerk_average_std_X" -0.186763293747059
"8210" "train" "WALKING_UPSTAIRS" 7 "tBodyGyroJerk_average_std_X" -0.616812659215686
"8211" "train" "WALKING_UPSTAIRS" 8 "tBodyGyroJerk_average_std_X" -0.40507069195122
"8212" "train" "WALKING_UPSTAIRS" 11 "tBodyGyroJerk_average_std_X" -0.660431336111111
"8213" "train" "WALKING_UPSTAIRS" 14 "tBodyGyroJerk_average_std_X" -0.646611034444444
"8214" "train" "WALKING_UPSTAIRS" 15 "tBodyGyroJerk_average_std_X" -0.525533949791667
"8215" "train" "WALKING_UPSTAIRS" 16 "tBodyGyroJerk_average_std_X" -0.707264168627451
"8216" "train" "WALKING_UPSTAIRS" 17 "tBodyGyroJerk_average_std_X" -0.606044344375
"8217" "train" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk_average_std_X" -0.23937641116
"8218" "train" "WALKING_UPSTAIRS" 21 "tBodyGyroJerk_average_std_X" -0.573541839148936
"8219" "train" "WALKING_UPSTAIRS" 22 "tBodyGyroJerk_average_std_X" -0.396699215238095
"8220" "train" "WALKING_UPSTAIRS" 23 "tBodyGyroJerk_average_std_X" -0.548318881568627
"8221" "train" "WALKING_UPSTAIRS" 25 "tBodyGyroJerk_average_std_X" -0.693854902307692
"8222" "train" "WALKING_UPSTAIRS" 26 "tBodyGyroJerk_average_std_X" -0.515829417272727
"8223" "train" "WALKING_UPSTAIRS" 27 "tBodyGyroJerk_average_std_X" -0.695774947647059
"8224" "train" "WALKING_UPSTAIRS" 28 "tBodyGyroJerk_average_std_X" -0.494282913529412
"8225" "train" "WALKING_UPSTAIRS" 29 "tBodyGyroJerk_average_std_X" -0.474932606326531
"8226" "train" "WALKING_UPSTAIRS" 30 "tBodyGyroJerk_average_std_X" -0.742749529538462
"8227" "test" "LAYING" 2 "tBodyGyroJerk_average_std_X" -0.993235849166667
"8228" "test" "LAYING" 4 "tBodyGyroJerk_average_std_X" -0.975103204259259
"8229" "test" "LAYING" 9 "tBodyGyroJerk_average_std_X" -0.945329035
"8230" "test" "LAYING" 10 "tBodyGyroJerk_average_std_X" -0.965900578103448
"8231" "test" "LAYING" 12 "tBodyGyroJerk_average_std_X" -0.9671982025
"8232" "test" "LAYING" 13 "tBodyGyroJerk_average_std_X" -0.981404742903226
"8233" "test" "LAYING" 18 "tBodyGyroJerk_average_std_X" -0.996104441384615
"8234" "test" "LAYING" 20 "tBodyGyroJerk_average_std_X" -0.989283577352941
"8235" "test" "LAYING" 24 "tBodyGyroJerk_average_std_X" -0.979865720555556
"8236" "test" "SITTING" 2 "tBodyGyroJerk_average_std_X" -0.989709023043478
"8237" "test" "SITTING" 4 "tBodyGyroJerk_average_std_X" -0.9698997312
"8238" "test" "SITTING" 9 "tBodyGyroJerk_average_std_X" -0.9645323452
"8239" "test" "SITTING" 10 "tBodyGyroJerk_average_std_X" -0.992326657222222
"8240" "test" "SITTING" 12 "tBodyGyroJerk_average_std_X" -0.977329927254902
"8241" "test" "SITTING" 13 "tBodyGyroJerk_average_std_X" -0.991371016938775
"8242" "test" "SITTING" 18 "tBodyGyroJerk_average_std_X" -0.994170190701754
"8243" "test" "SITTING" 20 "tBodyGyroJerk_average_std_X" -0.977414910909091
"8244" "test" "SITTING" 24 "tBodyGyroJerk_average_std_X" -0.991442007794118
"8245" "test" "STANDING" 2 "tBodyGyroJerk_average_std_X" -0.979324000740741
"8246" "test" "STANDING" 4 "tBodyGyroJerk_average_std_X" -0.949633878571429
"8247" "test" "STANDING" 9 "tBodyGyroJerk_average_std_X" -0.949105691555556
"8248" "test" "STANDING" 10 "tBodyGyroJerk_average_std_X" -0.950367548409091
"8249" "test" "STANDING" 12 "tBodyGyroJerk_average_std_X" -0.955415641803279
"8250" "test" "STANDING" 13 "tBodyGyroJerk_average_std_X" -0.978465124561404
"8251" "test" "STANDING" 18 "tBodyGyroJerk_average_std_X" -0.981970965890411
"8252" "test" "STANDING" 20 "tBodyGyroJerk_average_std_X" -0.921644239863014
"8253" "test" "STANDING" 24 "tBodyGyroJerk_average_std_X" -0.975856809130435
"8254" "test" "WALKING" 2 "tBodyGyroJerk_average_std_X" -0.389549831525424
"8255" "test" "WALKING" 4 "tBodyGyroJerk_average_std_X" -0.492341066833333
"8256" "test" "WALKING" 9 "tBodyGyroJerk_average_std_X" -0.526985309038462
"8257" "test" "WALKING" 10 "tBodyGyroJerk_average_std_X" -0.366063723207547
"8258" "test" "WALKING" 12 "tBodyGyroJerk_average_std_X" -0.3908072382
"8259" "test" "WALKING" 13 "tBodyGyroJerk_average_std_X" -0.216812065298246
"8260" "test" "WALKING" 18 "tBodyGyroJerk_average_std_X" -0.578133968392857
"8261" "test" "WALKING" 20 "tBodyGyroJerk_average_std_X" -0.253227445431373
"8262" "test" "WALKING" 24 "tBodyGyroJerk_average_std_X" -0.490773455517241
"8263" "test" "WALKING_DOWNSTAIRS" 2 "tBodyGyroJerk_average_std_X" -0.243940592553192
"8264" "test" "WALKING_DOWNSTAIRS" 4 "tBodyGyroJerk_average_std_X" -0.395995494444444
"8265" "test" "WALKING_DOWNSTAIRS" 9 "tBodyGyroJerk_average_std_X" -0.509669314047619
"8266" "test" "WALKING_DOWNSTAIRS" 10 "tBodyGyroJerk_average_std_X" -0.416986139210526
"8267" "test" "WALKING_DOWNSTAIRS" 12 "tBodyGyroJerk_average_std_X" -0.278608163891304
"8268" "test" "WALKING_DOWNSTAIRS" 13 "tBodyGyroJerk_average_std_X" -0.463736674255319
"8269" "test" "WALKING_DOWNSTAIRS" 18 "tBodyGyroJerk_average_std_X" -0.676716181636364
"8270" "test" "WALKING_DOWNSTAIRS" 20 "tBodyGyroJerk_average_std_X" -0.249235098988889
"8271" "test" "WALKING_DOWNSTAIRS" 24 "tBodyGyroJerk_average_std_X" -0.358444550225455
"8272" "test" "WALKING_UPSTAIRS" 2 "tBodyGyroJerk_average_std_X" -0.464854363125
"8273" "test" "WALKING_UPSTAIRS" 4 "tBodyGyroJerk_average_std_X" -0.533666803846154
"8274" "test" "WALKING_UPSTAIRS" 9 "tBodyGyroJerk_average_std_X" -0.660419534285714
"8275" "test" "WALKING_UPSTAIRS" 10 "tBodyGyroJerk_average_std_X" -0.427291343617021
"8276" "test" "WALKING_UPSTAIRS" 12 "tBodyGyroJerk_average_std_X" -0.549999188461539
"8277" "test" "WALKING_UPSTAIRS" 13 "tBodyGyroJerk_average_std_X" -0.631037584
"8278" "test" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk_average_std_X" -0.76068902862069
"8279" "test" "WALKING_UPSTAIRS" 20 "tBodyGyroJerk_average_std_X" -0.471107678431373
"8280" "test" "WALKING_UPSTAIRS" 24 "tBodyGyroJerk_average_std_X" -0.640489537966102
"8281" "train" "LAYING" 1 "tBodyGyroJerk_average_std_Y" -0.9679072436
"8282" "train" "LAYING" 3 "tBodyGyroJerk_average_std_Y" -0.986762741935484
"8283" "train" "LAYING" 5 "tBodyGyroJerk_average_std_Y" -0.983759479230769
"8284" "train" "LAYING" 6 "tBodyGyroJerk_average_std_Y" -0.958628819649123
"8285" "train" "LAYING" 7 "tBodyGyroJerk_average_std_Y" -0.976483727307692
"8286" "train" "LAYING" 8 "tBodyGyroJerk_average_std_Y" -0.974186451851852
"8287" "train" "LAYING" 11 "tBodyGyroJerk_average_std_Y" -0.990845724736842
"8288" "train" "LAYING" 14 "tBodyGyroJerk_average_std_Y" -0.968042893529412
"8289" "train" "LAYING" 15 "tBodyGyroJerk_average_std_Y" -0.980482834444444
"8290" "train" "LAYING" 16 "tBodyGyroJerk_average_std_Y" -0.989046576
"8291" "train" "LAYING" 17 "tBodyGyroJerk_average_std_Y" -0.983135596619718
"8292" "train" "LAYING" 19 "tBodyGyroJerk_average_std_Y" -0.984607728915663
"8293" "train" "LAYING" 21 "tBodyGyroJerk_average_std_Y" -0.981998497777778
"8294" "train" "LAYING" 22 "tBodyGyroJerk_average_std_Y" -0.980484171388889
"8295" "train" "LAYING" 23 "tBodyGyroJerk_average_std_Y" -0.979427763472222
"8296" "train" "LAYING" 25 "tBodyGyroJerk_average_std_Y" -0.971564323013699
"8297" "train" "LAYING" 26 "tBodyGyroJerk_average_std_Y" -0.989063341973684
"8298" "train" "LAYING" 27 "tBodyGyroJerk_average_std_Y" -0.993025877297297
"8299" "train" "LAYING" 28 "tBodyGyroJerk_average_std_Y" -0.98039978225
"8300" "train" "LAYING" 29 "tBodyGyroJerk_average_std_Y" -0.997081575652174
"8301" "train" "LAYING" 30 "tBodyGyroJerk_average_std_Y" -0.980357062142857
"8302" "train" "SITTING" 1 "tBodyGyroJerk_average_std_Y" -0.989518068510638
"8303" "train" "SITTING" 3 "tBodyGyroJerk_average_std_Y" -0.978635908653846
"8304" "train" "SITTING" 5 "tBodyGyroJerk_average_std_Y" -0.975433911363636
"8305" "train" "SITTING" 6 "tBodyGyroJerk_average_std_Y" -0.961780726363636
"8306" "train" "SITTING" 7 "tBodyGyroJerk_average_std_Y" -0.981024680625
"8307" "train" "SITTING" 8 "tBodyGyroJerk_average_std_Y" -0.98887627673913
"8308" "train" "SITTING" 11 "tBodyGyroJerk_average_std_Y" -0.988554820188679
"8309" "train" "SITTING" 14 "tBodyGyroJerk_average_std_Y" -0.986911323888889
"8310" "train" "SITTING" 15 "tBodyGyroJerk_average_std_Y" -0.990313307966102
"8311" "train" "SITTING" 16 "tBodyGyroJerk_average_std_Y" -0.990621793333333
"8312" "train" "SITTING" 17 "tBodyGyroJerk_average_std_Y" -0.9949818809375
"8313" "train" "SITTING" 19 "tBodyGyroJerk_average_std_Y" -0.987465915068493
"8314" "train" "SITTING" 21 "tBodyGyroJerk_average_std_Y" -0.989722663529412
"8315" "train" "SITTING" 22 "tBodyGyroJerk_average_std_Y" -0.980275619354839
"8316" "train" "SITTING" 23 "tBodyGyroJerk_average_std_Y" -0.980727445294118
"8317" "train" "SITTING" 25 "tBodyGyroJerk_average_std_Y" -0.991315767692308
"8318" "train" "SITTING" 26 "tBodyGyroJerk_average_std_Y" -0.993139833846154
"8319" "train" "SITTING" 27 "tBodyGyroJerk_average_std_Y" -0.992226442142857
"8320" "train" "SITTING" 28 "tBodyGyroJerk_average_std_Y" -0.980713868611111
"8321" "train" "SITTING" 29 "tBodyGyroJerk_average_std_Y" -0.995319164666667
"8322" "train" "SITTING" 30 "tBodyGyroJerk_average_std_Y" -0.992491322903226
"8323" "train" "STANDING" 1 "tBodyGyroJerk_average_std_Y" -0.995137917358491
"8324" "train" "STANDING" 3 "tBodyGyroJerk_average_std_Y" -0.968433747868853
"8325" "train" "STANDING" 5 "tBodyGyroJerk_average_std_Y" -0.961177741607143
"8326" "train" "STANDING" 6 "tBodyGyroJerk_average_std_Y" -0.962422163684211
"8327" "train" "STANDING" 7 "tBodyGyroJerk_average_std_Y" -0.976837757358491
"8328" "train" "STANDING" 8 "tBodyGyroJerk_average_std_Y" -0.985508765185185
"8329" "train" "STANDING" 11 "tBodyGyroJerk_average_std_Y" -0.995571631276596
"8330" "train" "STANDING" 14 "tBodyGyroJerk_average_std_Y" -0.9706929555
"8331" "train" "STANDING" 15 "tBodyGyroJerk_average_std_Y" -0.988107413962264
"8332" "train" "STANDING" 16 "tBodyGyroJerk_average_std_Y" -0.992589441153846
"8333" "train" "STANDING" 17 "tBodyGyroJerk_average_std_Y" -0.993699908589744
"8334" "train" "STANDING" 19 "tBodyGyroJerk_average_std_Y" -0.988096672191781
"8335" "train" "STANDING" 21 "tBodyGyroJerk_average_std_Y" -0.976815894044944
"8336" "train" "STANDING" 22 "tBodyGyroJerk_average_std_Y" -0.984900134285714
"8337" "train" "STANDING" 23 "tBodyGyroJerk_average_std_Y" -0.972509523235294
"8338" "train" "STANDING" 25 "tBodyGyroJerk_average_std_Y" -0.98724214
"8339" "train" "STANDING" 26 "tBodyGyroJerk_average_std_Y" -0.989766989864865
"8340" "train" "STANDING" 27 "tBodyGyroJerk_average_std_Y" -0.990798007875
"8341" "train" "STANDING" 28 "tBodyGyroJerk_average_std_Y" -0.972977006708861
"8342" "train" "STANDING" 29 "tBodyGyroJerk_average_std_Y" -0.995533113076923
"8343" "train" "STANDING" 30 "tBodyGyroJerk_average_std_Y" -0.968135006271186
"8344" "train" "WALKING" 1 "tBodyGyroJerk_average_std_Y" -0.304468510631579
"8345" "train" "WALKING" 3 "tBodyGyroJerk_average_std_Y" -0.639087984137931
"8346" "train" "WALKING" 5 "tBodyGyroJerk_average_std_Y" -0.57143812375
"8347" "train" "WALKING" 6 "tBodyGyroJerk_average_std_Y" -0.416390246140351
"8348" "train" "WALKING" 7 "tBodyGyroJerk_average_std_Y" -0.174136410738596
"8349" "train" "WALKING" 8 "tBodyGyroJerk_average_std_Y" -0.428055700208333
"8350" "train" "WALKING" 11 "tBodyGyroJerk_average_std_Y" -0.737993755932203
"8351" "train" "WALKING" 14 "tBodyGyroJerk_average_std_Y" -0.536737701694915
"8352" "train" "WALKING" 15 "tBodyGyroJerk_average_std_Y" -0.702402935925926
"8353" "train" "WALKING" 16 "tBodyGyroJerk_average_std_Y" -0.712237752941177
"8354" "train" "WALKING" 17 "tBodyGyroJerk_average_std_Y" -0.560203489016393
"8355" "train" "WALKING" 19 "tBodyGyroJerk_average_std_Y" -0.291594827626923
"8356" "train" "WALKING" 21 "tBodyGyroJerk_average_std_Y" -0.482854309807692
"8357" "train" "WALKING" 22 "tBodyGyroJerk_average_std_Y" -0.651875468913043
"8358" "train" "WALKING" 23 "tBodyGyroJerk_average_std_Y" 0.295945926186441
"8359" "train" "WALKING" 25 "tBodyGyroJerk_average_std_Y" -0.799635384189189
"8360" "train" "WALKING" 26 "tBodyGyroJerk_average_std_Y" -0.587000110847458
"8361" "train" "WALKING" 27 "tBodyGyroJerk_average_std_Y" -0.634105502807017
"8362" "train" "WALKING" 28 "tBodyGyroJerk_average_std_Y" -0.639018554444444
"8363" "train" "WALKING" 29 "tBodyGyroJerk_average_std_Y" -0.587944298490566
"8364" "train" "WALKING" 30 "tBodyGyroJerk_average_std_Y" -0.497621802307692
"8365" "train" "WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk_average_std_Y" -0.238824827530612
"8366" "train" "WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk_average_std_Y" -0.680947338163265
"8367" "train" "WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk_average_std_Y" -0.514591487234043
"8368" "train" "WALKING_DOWNSTAIRS" 6 "tBodyGyroJerk_average_std_Y" -0.193508405479167
"8369" "train" "WALKING_DOWNSTAIRS" 7 "tBodyGyroJerk_average_std_Y" -0.299520205208511
"8370" "train" "WALKING_DOWNSTAIRS" 8 "tBodyGyroJerk_average_std_Y" -0.0704526510842105
"8371" "train" "WALKING_DOWNSTAIRS" 11 "tBodyGyroJerk_average_std_Y" -0.684593318695652
"8372" "train" "WALKING_DOWNSTAIRS" 14 "tBodyGyroJerk_average_std_Y" -0.284318020488889
"8373" "train" "WALKING_DOWNSTAIRS" 15 "tBodyGyroJerk_average_std_Y" -0.574964116428571
"8374" "train" "WALKING_DOWNSTAIRS" 16 "tBodyGyroJerk_average_std_Y" -0.583421784680851
"8375" "train" "WALKING_DOWNSTAIRS" 17 "tBodyGyroJerk_average_std_Y" -0.572144734130435
"8376" "train" "WALKING_DOWNSTAIRS" 19 "tBodyGyroJerk_average_std_Y" -0.0146299196923077
"8377" "train" "WALKING_DOWNSTAIRS" 21 "tBodyGyroJerk_average_std_Y" -0.442426840888889
"8378" "train" "WALKING_DOWNSTAIRS" 22 "tBodyGyroJerk_average_std_Y" -0.640280071388889
"8379" "train" "WALKING_DOWNSTAIRS" 23 "tBodyGyroJerk_average_std_Y" 0.146650121972222
"8380" "train" "WALKING_DOWNSTAIRS" 25 "tBodyGyroJerk_average_std_Y" -0.810444542413793
"8381" "train" "WALKING_DOWNSTAIRS" 26 "tBodyGyroJerk_average_std_Y" -0.5471984382
"8382" "train" "WALKING_DOWNSTAIRS" 27 "tBodyGyroJerk_average_std_Y" -0.459459295681818
"8383" "train" "WALKING_DOWNSTAIRS" 28 "tBodyGyroJerk_average_std_Y" -0.424567878478261
"8384" "train" "WALKING_DOWNSTAIRS" 29 "tBodyGyroJerk_average_std_Y" -0.693469035833333
"8385" "train" "WALKING_DOWNSTAIRS" 30 "tBodyGyroJerk_average_std_Y" -0.613796303064516
"8386" "train" "WALKING_UPSTAIRS" 1 "tBodyGyroJerk_average_std_Y" -0.601696656226415
"8387" "train" "WALKING_UPSTAIRS" 3 "tBodyGyroJerk_average_std_Y" -0.775774143389831
"8388" "train" "WALKING_UPSTAIRS" 5 "tBodyGyroJerk_average_std_Y" -0.631822048297872
"8389" "train" "WALKING_UPSTAIRS" 6 "tBodyGyroJerk_average_std_Y" -0.486494120980392
"8390" "train" "WALKING_UPSTAIRS" 7 "tBodyGyroJerk_average_std_Y" -0.671243739607843
"8391" "train" "WALKING_UPSTAIRS" 8 "tBodyGyroJerk_average_std_Y" -0.424675673414634
"8392" "train" "WALKING_UPSTAIRS" 11 "tBodyGyroJerk_average_std_Y" -0.809459436666667
"8393" "train" "WALKING_UPSTAIRS" 14 "tBodyGyroJerk_average_std_Y" -0.371479721296296
"8394" "train" "WALKING_UPSTAIRS" 15 "tBodyGyroJerk_average_std_Y" -0.763053512083333
"8395" "train" "WALKING_UPSTAIRS" 16 "tBodyGyroJerk_average_std_Y" -0.77471906627451
"8396" "train" "WALKING_UPSTAIRS" 17 "tBodyGyroJerk_average_std_Y" -0.676722847708333
"8397" "train" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk_average_std_Y" -0.49212221875
"8398" "train" "WALKING_UPSTAIRS" 21 "tBodyGyroJerk_average_std_Y" -0.604469603617021
"8399" "train" "WALKING_UPSTAIRS" 22 "tBodyGyroJerk_average_std_Y" -0.704255415
"8400" "train" "WALKING_UPSTAIRS" 23 "tBodyGyroJerk_average_std_Y" -0.493514122352941
"8401" "train" "WALKING_UPSTAIRS" 25 "tBodyGyroJerk_average_std_Y" -0.839699143076923
"8402" "train" "WALKING_UPSTAIRS" 26 "tBodyGyroJerk_average_std_Y" -0.725210290909091
"8403" "train" "WALKING_UPSTAIRS" 27 "tBodyGyroJerk_average_std_Y" -0.711148438235294
"8404" "train" "WALKING_UPSTAIRS" 28 "tBodyGyroJerk_average_std_Y" -0.690571101960784
"8405" "train" "WALKING_UPSTAIRS" 29 "tBodyGyroJerk_average_std_Y" -0.73422519244898
"8406" "train" "WALKING_UPSTAIRS" 30 "tBodyGyroJerk_average_std_Y" -0.743336958461538
"8407" "test" "LAYING" 2 "tBodyGyroJerk_average_std_Y" -0.989567537916667
"8408" "test" "LAYING" 4 "tBodyGyroJerk_average_std_Y" -0.986855629814815
"8409" "test" "LAYING" 9 "tBodyGyroJerk_average_std_Y" -0.9621702422
"8410" "test" "LAYING" 10 "tBodyGyroJerk_average_std_Y" -0.966621040344828
"8411" "test" "LAYING" 12 "tBodyGyroJerk_average_std_Y" -0.965900370833333
"8412" "test" "LAYING" 13 "tBodyGyroJerk_average_std_Y" -0.978854747419355
"8413" "test" "LAYING" 18 "tBodyGyroJerk_average_std_Y" -0.990547638769231
"8414" "test" "LAYING" 20 "tBodyGyroJerk_average_std_Y" -0.981540062058823
"8415" "test" "LAYING" 24 "tBodyGyroJerk_average_std_Y" -0.978091312777778
"8416" "test" "SITTING" 2 "tBodyGyroJerk_average_std_Y" -0.990889614782609
"8417" "test" "SITTING" 4 "tBodyGyroJerk_average_std_Y" -0.984441358
"8418" "test" "SITTING" 9 "tBodyGyroJerk_average_std_Y" -0.9719274472
"8419" "test" "SITTING" 10 "tBodyGyroJerk_average_std_Y" -0.992584494814815
"8420" "test" "SITTING" 12 "tBodyGyroJerk_average_std_Y" -0.979347830784314
"8421" "test" "SITTING" 13 "tBodyGyroJerk_average_std_Y" -0.991773350204082
"8422" "test" "SITTING" 18 "tBodyGyroJerk_average_std_Y" -0.994224162105263
"8423" "test" "SITTING" 20 "tBodyGyroJerk_average_std_Y" -0.979684097272727
"8424" "test" "SITTING" 24 "tBodyGyroJerk_average_std_Y" -0.989780810588235
"8425" "test" "STANDING" 2 "tBodyGyroJerk_average_std_Y" -0.983447258518519
"8426" "test" "STANDING" 4 "tBodyGyroJerk_average_std_Y" -0.976065174642857
"8427" "test" "STANDING" 9 "tBodyGyroJerk_average_std_Y" -0.975036530444444
"8428" "test" "STANDING" 10 "tBodyGyroJerk_average_std_Y" -0.976445016590909
"8429" "test" "STANDING" 12 "tBodyGyroJerk_average_std_Y" -0.971195487377049
"8430" "test" "STANDING" 13 "tBodyGyroJerk_average_std_Y" -0.980982661403509
"8431" "test" "STANDING" 18 "tBodyGyroJerk_average_std_Y" -0.991151973150685
"8432" "test" "STANDING" 20 "tBodyGyroJerk_average_std_Y" -0.947633070684932
"8433" "test" "STANDING" 24 "tBodyGyroJerk_average_std_Y" -0.981983572028985
"8434" "test" "WALKING" 2 "tBodyGyroJerk_average_std_Y" -0.634140436101695
"8435" "test" "WALKING" 4 "tBodyGyroJerk_average_std_Y" -0.807419937
"8436" "test" "WALKING" 9 "tBodyGyroJerk_average_std_Y" -0.549200228076923
"8437" "test" "WALKING" 10 "tBodyGyroJerk_average_std_Y" -0.509683327924528
"8438" "test" "WALKING" 12 "tBodyGyroJerk_average_std_Y" -0.581290691
"8439" "test" "WALKING" 13 "tBodyGyroJerk_average_std_Y" -0.35776089977193
"8440" "test" "WALKING" 18 "tBodyGyroJerk_average_std_Y" -0.694925789464286
"8441" "test" "WALKING" 20 "tBodyGyroJerk_average_std_Y" -0.127554090666667
"8442" "test" "WALKING" 24 "tBodyGyroJerk_average_std_Y" -0.514246569655172
"8443" "test" "WALKING_DOWNSTAIRS" 2 "tBodyGyroJerk_average_std_Y" -0.469396701106383
"8444" "test" "WALKING_DOWNSTAIRS" 4 "tBodyGyroJerk_average_std_Y" -0.816858240222222
"8445" "test" "WALKING_DOWNSTAIRS" 9 "tBodyGyroJerk_average_std_Y" -0.448602451190476
"8446" "test" "WALKING_DOWNSTAIRS" 10 "tBodyGyroJerk_average_std_Y" -0.471650977631579
"8447" "test" "WALKING_DOWNSTAIRS" 12 "tBodyGyroJerk_average_std_Y" -0.517479109130435
"8448" "test" "WALKING_DOWNSTAIRS" 13 "tBodyGyroJerk_average_std_Y" -0.259163248340426
"8449" "test" "WALKING_DOWNSTAIRS" 18 "tBodyGyroJerk_average_std_Y" -0.752608622181818
"8450" "test" "WALKING_DOWNSTAIRS" 20 "tBodyGyroJerk_average_std_Y" -0.334568787888889
"8451" "test" "WALKING_DOWNSTAIRS" 24 "tBodyGyroJerk_average_std_Y" -0.519326735090909
"8452" "test" "WALKING_UPSTAIRS" 2 "tBodyGyroJerk_average_std_Y" -0.645491337708333
"8453" "test" "WALKING_UPSTAIRS" 4 "tBodyGyroJerk_average_std_Y" -0.840722752692308
"8454" "test" "WALKING_UPSTAIRS" 9 "tBodyGyroJerk_average_std_Y" -0.708604774693878
"8455" "test" "WALKING_UPSTAIRS" 10 "tBodyGyroJerk_average_std_Y" -0.60462905787234
"8456" "test" "WALKING_UPSTAIRS" 12 "tBodyGyroJerk_average_std_Y" -0.761195612692308
"8457" "test" "WALKING_UPSTAIRS" 13 "tBodyGyroJerk_average_std_Y" -0.678805915818182
"8458" "test" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk_average_std_Y" -0.828872171206897
"8459" "test" "WALKING_UPSTAIRS" 20 "tBodyGyroJerk_average_std_Y" -0.393988623529412
"8460" "test" "WALKING_UPSTAIRS" 24 "tBodyGyroJerk_average_std_Y" -0.646644373728814
"8461" "train" "LAYING" 1 "tBodyGyroJerk_average_std_Z" -0.9577901596
"8462" "train" "LAYING" 3 "tBodyGyroJerk_average_std_Z" -0.983338279516129
"8463" "train" "LAYING" 5 "tBodyGyroJerk_average_std_Z" -0.989679592307692
"8464" "train" "LAYING" 6 "tBodyGyroJerk_average_std_Z" -0.959579071578947
"8465" "train" "LAYING" 7 "tBodyGyroJerk_average_std_Z" -0.988871878269231
"8466" "train" "LAYING" 8 "tBodyGyroJerk_average_std_Z" -0.987601203703704
"8467" "train" "LAYING" 11 "tBodyGyroJerk_average_std_Z" -0.986549063333333
"8468" "train" "LAYING" 14 "tBodyGyroJerk_average_std_Z" -0.979711372941176
"8469" "train" "LAYING" 15 "tBodyGyroJerk_average_std_Z" -0.980112732777778
"8470" "train" "LAYING" 16 "tBodyGyroJerk_average_std_Z" -0.994465157714286
"8471" "train" "LAYING" 17 "tBodyGyroJerk_average_std_Z" -0.988221713380282
"8472" "train" "LAYING" 19 "tBodyGyroJerk_average_std_Z" -0.986958363975904
"8473" "train" "LAYING" 21 "tBodyGyroJerk_average_std_Z" -0.988749495666667
"8474" "train" "LAYING" 22 "tBodyGyroJerk_average_std_Z" -0.978636301805555
"8475" "train" "LAYING" 23 "tBodyGyroJerk_average_std_Z" -0.994908984861111
"8476" "train" "LAYING" 25 "tBodyGyroJerk_average_std_Z" -0.974242254520548
"8477" "train" "LAYING" 26 "tBodyGyroJerk_average_std_Z" -0.993759841842105
"8478" "train" "LAYING" 27 "tBodyGyroJerk_average_std_Z" -0.993296720540541
"8479" "train" "LAYING" 28 "tBodyGyroJerk_average_std_Z" -0.981418916
"8480" "train" "LAYING" 29 "tBodyGyroJerk_average_std_Z" -0.995380794637681
"8481" "train" "LAYING" 30 "tBodyGyroJerk_average_std_Z" -0.980768874571429
"8482" "train" "SITTING" 1 "tBodyGyroJerk_average_std_Z" -0.987935806382979
"8483" "train" "SITTING" 3 "tBodyGyroJerk_average_std_Z" -0.973751670576923
"8484" "train" "SITTING" 5 "tBodyGyroJerk_average_std_Z" -0.964878512727273
"8485" "train" "SITTING" 6 "tBodyGyroJerk_average_std_Z" -0.958787671272727
"8486" "train" "SITTING" 7 "tBodyGyroJerk_average_std_Z" -0.980954665416667
"8487" "train" "SITTING" 8 "tBodyGyroJerk_average_std_Z" -0.985241405434783
"8488" "train" "SITTING" 11 "tBodyGyroJerk_average_std_Z" -0.981016044716981
"8489" "train" "SITTING" 14 "tBodyGyroJerk_average_std_Z" -0.982819138888889
"8490" "train" "SITTING" 15 "tBodyGyroJerk_average_std_Z" -0.987937202542373
"8491" "train" "SITTING" 16 "tBodyGyroJerk_average_std_Z" -0.988364321449275
"8492" "train" "SITTING" 17 "tBodyGyroJerk_average_std_Z" -0.9938412575
"8493" "train" "SITTING" 19 "tBodyGyroJerk_average_std_Z" -0.98531069
"8494" "train" "SITTING" 21 "tBodyGyroJerk_average_std_Z" -0.987954515294118
"8495" "train" "SITTING" 22 "tBodyGyroJerk_average_std_Z" -0.97954410516129
"8496" "train" "SITTING" 23 "tBodyGyroJerk_average_std_Z" -0.988130142058824
"8497" "train" "SITTING" 25 "tBodyGyroJerk_average_std_Z" -0.991491387846154
"8498" "train" "SITTING" 26 "tBodyGyroJerk_average_std_Z" -0.991929788974359
"8499" "train" "SITTING" 27 "tBodyGyroJerk_average_std_Z" -0.991766787571429
"8500" "train" "SITTING" 28 "tBodyGyroJerk_average_std_Z" -0.971001691388889
"8501" "train" "SITTING" 29 "tBodyGyroJerk_average_std_Z" -0.9928337675
"8502" "train" "SITTING" 30 "tBodyGyroJerk_average_std_Z" -0.988124495645161
"8503" "train" "STANDING" 1 "tBodyGyroJerk_average_std_Z" -0.992108467169811
"8504" "train" "STANDING" 3 "tBodyGyroJerk_average_std_Z" -0.958293011803279
"8505" "train" "STANDING" 5 "tBodyGyroJerk_average_std_Z" -0.944755343035714
